id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
117637,49074,Magical Taluluto-kun,NULL,1991-07-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47574,180301,Magical Taluluto-kun,NULL,1991-07-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187822,48433,Magical Taluluto-kun: Fantastic World!!,"Honmaru Edojo gets into an argument with Jaba Jabao, the class leader.
His homeroom teacher, Mr. Ohaya, asks him to fight outside.",1991-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128549,48790,Mahjong Club Nagatacho: Sousaisen,NULL,1991-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48893,91933,Mahjong Vanilla Syndrome,NULL,1991-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38211,45722,Mamono Hunter Youko: Dai 7 no Keishou,NULL,1991-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43692,13073,Manchester United Europe,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
83151,4441,Mario Lemieux Hockey,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112760,67030,Mario Roulette,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176881,131952,Mario the Juggler,NULL,1991-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184604,5543,Martian Memorandum,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165632,49039,Maru's Mission,NULL,1991-04-01 00:00:00.000,NULL,NULL,NULL,NULL,59.0000,0
118405,198900,Marvel Spider-Man,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128506,177553,Master Break,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112020,4532,Master of Weapon,NULL,1991-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159157,45721,Medal City,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166757,123213,Mega Box,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195004,1717,Mega Man 4,NULL,1991-12-06 00:00:00.000,20,NULL,NULL,NULL,77.1190,94
183059,1734,Mega Man II,"Even after his crushing defeat at the hands of Mega Man during the events of Mega Man: Dr. Wily's Revenge, Dr. Wily was already planning his next scheme. If he could get his hands on the time machine (named Time Skimmer in the American manual) that was being developed at the Time-Space Research Laboratory (named Chronos Institute in the American manual), he thought he just might be able to change the past.

After stealing the time machine, Wily had wanted to set out immediately on a trip across time, but had to put an emergency brake down on his plans when he discovered that the time machine had a serious flaw.

Meanwhile, Dr. Light had been dispatched to the time-space laboratory to investigate. With the help of Rush’s super-sense of smell, he was able to deduce that it was none other than Dr. Wily behind the theft. Having a bad feeling about the incident, Dr. Light quickly called upon Mega Man and Rush to search out Dr. Wily’s whereabouts.",1991-12-20 00:00:00.000,3,NULL,NULL,NULL,63.1163,12
4053,1733,Mega Man: Dr. Wily's Revenge,"Thanks to the efforts of Mega Man, the super robot created by Dr. Light, Dr. Wily's ambitions did not come to fruition. Peace had returned to the world, but Dr. Wily had secretly altered the industrial robots developed by Dr. Light. After everything that had happened, Dr. Wily had not abandoned his desire for world domination. In order to stop Dr. Wily from realizing his dream, Mega Man headed to the city.",1991-07-26 00:00:00.000,2,NULL,NULL,NULL,69.9054,8
127727,41158,Mega Phoenix,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66345,19558,Megalit,NULL,1991-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47367,45742,MegaMind,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70237,38835,Merchant Colony,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111340,48172,Mermaids of Atlantis: The Riddle of the Magic Bubble,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55774,27048,Metal Black,NULL,1991-09-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
179499,48171,Metal Fighter,NULL,1991-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4736,15262,Metal Masters,NULL,1991-12-31 00:00:00.000,NULL,NULL,73.0000,1,27.0000,1
122999,48428,Metal Max,NULL,1991-06-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
3865,48082,Metal Mech: Man & Machine,NULL,1991-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78312,10852,Metal Mutant,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131561,48356,Metal Slader Glory,NULL,1991-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119488,42059,Metal Stoker,NULL,1991-07-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70224,48170,Metal Storm,NULL,1991-03-28 00:00:00.000,1,NULL,NULL,NULL,60.2449,6
19250,1102,Metroid II: Return of Samus,NULL,1991-08-26 00:00:00.000,13,NULL,60.0000,1,71.3279,58
163310,153449,Mickey Mouse,NULL,1991-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143826,45587,Mickey Mouse - Fantasia,NULL,1991-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32325,69759,Mickey's Crossword Puzzle Maker,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115369,8127,Mickey's Dangerous Chase,NULL,1991-07-01 00:00:00.000,1,NULL,NULL,NULL,50.0000,1
9165,66270,Mickey's Runaway Zoo,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165772,2703,Micro Machines,NULL,1991-12-31 00:00:00.000,12,NULL,60.0000,1,78.5123,51
129641,13074,MicroProse Formula One Grand Prix,NULL,1991-12-31 00:00:00.000,4,NULL,NULL,NULL,89.6494,13
136443,194972,MicroProse Golf,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144239,79178,Microsoft Entertainment Pack 2,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144245,124410,Microsoft Entertainment Pack 3,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18361,15266,Midwinter II: Flames of Freedom,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
138333,12682,MiG-29 Fulcrum,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,2
102964,12683,MiG-29M Super Fulcrum,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
193564,7735,Might and Magic III: Isles of Terra,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,69.7059,8
99997,46679,Mike Ditka Power Football,NULL,1991-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32823,130995,Millionaire,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55275,64013,Minasan No Okagesamadesu!,NULL,1991-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157906,48628,Minna no Tabou no Nakayoshi Daisakusen,NULL,1991-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14980,47594,Minnasanno Okagesamadesu! Daisugorokutaikai,NULL,1991-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154517,48666,Mitsume ga Tooru,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133243,50903,Mixed-Up Fairy Tales,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111400,50899,Mixed-Up Mother Goose,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187963,37673,Momotaro Densetsu Gaiden,NULL,1991-12-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103543,9557,Mônica no Castelo do Dragão,"Captain Ugly and his army wants to dominate the world and leave it dirty. So Monica boards to prevent it, buying boots, shields, dresses and Samsons(stuffed rabbits) to strengthen. Despite being in the title screen, Captain Ugly does not appear in this game, the dragon in the cover is the last boss.

Early in the game it is revealed by a witch with a crystal ball that Monica's mission is super-dangerous. Only she can beat Captain Ugly and its allies. For that Monica must leave for an adventure, if Monica fail she will be transformed into a polluted and dirty monster.",1991-02-03 00:00:00.000,5,NULL,NULL,NULL,NULL,NULL
184363,61,Monkey Island 2: LeChuck's Revenge,NULL,1991-12-01 00:00:00.000,170,NULL,NULL,NULL,90.0949,414
111292,122241,Monopoly,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104326,12685,Monster Business,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62256,42069,Monster Pro Wrestling,NULL,1991-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111465,48199,Monster Truck Rally,NULL,1991-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107821,12686,Moonshine Racers,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37314,5507,Moonstone: A Hard Days Knight,"The player takes on the role of a chosen knight who is sent by the druids to return the mystical 'moonstone' to Stonehenge. The game supports between 1 to 4 players at once, with the computer controlling any knights not controlled by human players as rival NPCs.

The world map is divided into 4 distinct regions:
Misty Moors: The NW region of the Blue Knight (Sir Godber). Monsters found there are the Axe and Spear-bearing Troggs as well as their War Beasts. There is also the city of Highwood with the High Temple where the player can buy and sell magical items.

Wetlands: The SE region of the Red Knight (Sir Edward). Monsters are the Trolls and the Mudmen. There is also the city of Waterdeep with Mythral the Mystic who can advance the player's abilities in exchange of gold (or randomly reduce them).

Great Forest: The SW region of the Green Knight (Sir Jeffrey). Monsters are the Troggs and the Ratmen. It features the Stonehenge where the player can gain a life by donating a magical item.

Northern Wastelands: The NE region of the Orange Knight (Sir Richard). Monsters include Troggs and Baloks. It also features the Tower of Math the Wizard who can randomly reward the player or transform him into a frog if he asks repeatedly.",1991-03-01 00:00:00.000,6,NULL,NULL,NULL,71.4567,13
53865,37672,Morita Shogi PC,NULL,1991-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7034,37708,Moto Roader II,NULL,1991-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183502,131815,Ms. Pac-Man,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
183623,213872,Ms. Pac-Man,NULL,1991-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24394,94688,Multi Sports,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93936,73320,Murder Makes Strange Deadfellows,NULL,1991-01-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61740,48688,Musashi no Bouken,NULL,1991-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112802,40383,Mutant Fighter,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102668,48814,My Life My Love: Boku no Yume Watashi no Negai,NULL,1991-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87099,95500,Mysterium,NULL,1991-04-01 00:00:00.000,NULL,NULL,NULL,NULL,47.0000,0
164744,62493,Mystical Ninja Starring Goemon,NULL,1991-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22455,48301,Nakajima Satoru: F1 Hero 2,NULL,1991-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51927,12693,'Nam 1965 - 1975,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
78340,127787,Namachuukei 68,NULL,1991-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110541,48813,Namcot Mahjong III: Mahjong Tengoku,NULL,1991-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100047,48810,Nantettatte!! Baseball '91 Kaimaku Hen,NULL,1991-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71971,48809,Nantettatte!! Baseball OB All Star Hen,NULL,1991-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20578,25150,Navy Seals,NULL,1991-09-01 00:00:00.000,NULL,NULL,NULL,NULL,38.0000,1
160251,15268,Navy Seals,"The game is a side-scrolling shoot 'em up and revolves around the protagonist, Lieutenant Dale Hawkins, recovering caches of hidden Stinger missiles from Arab terrorists in Oman. The game features a total of five levels with varying locations and begins with allocating five lives to the player. The main objective of the game is to locate and place time bombs on boxes containing Stinger missiles, in which the player is required to escape before the time runs out. The enemies featured in the game are Arab terrorists; the player must neutralise them by shooting them with their selected weapon, which is a handgun by default. Other weapons available in the game include machine guns, rocket launchers, and a flamethrower, which are only accessible through finding hidden crates.
The second level of the game is in Beirut, and focuses on the player, along with a group of Navy Seals, rescuing hostages in a 3D presentation of the city. If the player is successful in rescuing the hostages and recovering all missiles, the remaining forces will rendezvous at a submarine. During the game, the player-character may grapple onto ledges, climb ladders, crawl, and jump in any direction. The player can also push large crates in order to reach higher platforms. Combat is focused on shooting an enemy with a weapon on sight, however the player can crawl at any time in order to avoid the oncoming bullets of an enemy. The player is also able to neutralise enemies by dropping down onto them whilst dangling from a higher platform. In every level, the game sets a time limit when a bomb is placed on one of the crates containing Stinger missiles.",1991-12-31 00:00:00.000,2,NULL,NULL,NULL,38.0000,2
111828,49011,NBA All-Star Challenge,NULL,1991-03-01 00:00:00.000,NULL,NULL,NULL,NULL,48.0000,1
35719,12697,Nebulus 2: Pogo a gogo,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66597,12698,Necronom,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112012,44305,Nekketsu Koukou Dodgeball-bu: CD Soccer-hen,NULL,1991-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91954,201211,Nekketsu Koukou Dodgeball-bu: Kyouteki! Dodge Senshi no Maki​,NULL,1991-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166073,49106,Nekketsu Koukou Dodgeball-bu: Kyouteki! Toukyuu Senshi no Maki,NULL,1991-11-08 00:00:00.000,NULL,NULL,NULL,NULL,33.0000,0
177706,191733,Nekketsu Koukou Soccer-bu: World Cup-hen,NULL,1991-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79975,3400,NES Open Tournament Golf,NULL,1991-09-20 00:00:00.000,2,NULL,NULL,NULL,72.0921,10
149505,28523,Neutopia II,NULL,1991-09-27 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,0
100439,96492,Neverwinter Nights,NULL,1991-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
194231,27062,NHL Hockey,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,80.4432,6
87070,11721,Nibbles,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189902,10292,NightHawk F-117A Stealth Fighter 2.0,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,60.0000,2
105319,48409,Niji no Silkroad,NULL,1991-02-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110756,47062,Nikkan Sports Pro Yakyuu VAN,NULL,1991-05-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118639,42057,Niko Niko Pun,NULL,1991-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173959,217835,Ninja,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185246,48966,Ninja Boy 2,NULL,1991-11-29 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,0
88088,48193,Ninja Crusaders,NULL,1991-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63413,175905,Ninja Gaiden,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121186,19507,Ninja Gaiden,"At the start of the game, Ryu Hayabusa is responding to an attack in his village as he rushes to a shrine where the leader of the attack was holed up in. Defeating him, the leader reveals that he was hired by a man named Totenkopf who was a smuggler who sells weapons to a variety of clients. Attempting to find out why would someone would steal the Dragon Sword, Ryu infiltrates the boat and kills Totenkopf, revealing a man named Mr. Tsin who he was selling weapons to in Hong Kong. Ryu defeats Mr. Tsin but not without being captured and brought to India where the person who wants the Dragonsword to start World War III reveals himself to be Shiragane, a demon capable of mind control and with the power of the Dragon Sword, can effectively have almost unlimited power in dominating over the minds of others. Ryu kills him and brings an end to another threat of the world.",1991-11-01 00:00:00.000,2,NULL,NULL,NULL,70.0181,8
121334,40853,Ninja Gaiden III: The Ancient Ship of Doom,NULL,1991-08-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178651,17249,Ninja Gaiden III: The Ancient Ship of Doom,NULL,1991-06-21 00:00:00.000,4,NULL,NULL,NULL,79.7690,26
119722,48454,Ninja JaJaMaru: Ginga Daisakusen,NULL,1991-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111856,15272,Ninja Rabbits,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119930,191743,Nintendo World Cup,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54709,72017,No Greater Glory: The American Civil War,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17768,42586,Nobunaga's Ambition: Lord of Darkness,NULL,1991-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151173,42477,Nolan Ryan's Baseball,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104226,5407,Nostalgia 1907,NULL,1991-04-02 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
128483,142387,Nous,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175785,12454,Obitus,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67471,42040,Obocchama Kun,NULL,1991-03-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35093,16594,Obocchamakun,NULL,1991-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101228,48800,Oeka Kids: Anpanman no Hiragana Daisuki,NULL,1991-04-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124157,14481,Oh No! More Lemmings,NULL,1991-12-31 00:00:00.000,5,1,NULL,NULL,89.8483,9
121286,14784,Once Upon a Time: Abracadabra,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110281,14785,Once Upon a Time: Baba Yaga,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161808,11522,Operation C,NULL,1991-01-08 00:00:00.000,1,NULL,NULL,NULL,79.5073,9
175255,4417,Operation Europe: Path to Victory 1939-45,NULL,1991-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55519,7472,Operation Neptune,"The back story of the game is as follows: A team of astronauts and scientists have begun a secret research project on a distant planet. The research team's results were sent back to Earth on the ""Galaxy space capsule"", which malfunctioned, crashed into the ocean, and broke into many pieces. The capsule included several data canisters, each of which contains small snippets of the scientists' story, which is revealed to the player as the game progresses and data canisters are found. The capsule also contained some toxic chemicals, which have begun to leak out and threaten the health of the world's sea life. A recovery mission, codenamed Operation Neptune, is sent to recover the pieces of the capsule.
The game is divided into five zones: Dragon Reef, Fossil Trench, Limestone Ridge, Sea Forest, and Hammerhead. Each zone contains three ""levels"", called sectors (although the hammerhead zone also has a ""final"" sector, where there are no maths problems, but one hit from a sea creature will send the player back to the start). At the end of each sector, the submarine approaches an undersea supply station. There are two completely unique sets of levels, Voyager and Expert, each with a different story that is recovered along the way.
The player pilots the submarine, named the Neptune. Throughout the game, elementary school-level mathematics problems are posed, in the form of scientific situations that might concern a submarine pilot in real life. (For example, the sub's ballast may need adjusting, and this becomes an arithmetic problem.) In each sector the player will face three randomly placed math problems, as well as one problem to open that sector's data canister, and another to open the combination lock on the supply station.The box cover illustration rendered by Marc Ericksen envisions the Neptune submarine recovery vehicle hovering above the basin of Fossil Trench recovering glowing toxic data capsules.",1991-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
38916,8712,Operation: Desert Storm,NULL,1991-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145012,48345,Otaku no Seiza: An Adventure in the Otaku Galaxy,NULL,1991-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64654,2055,Out Run Europa,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127649,38874,OutRun Europa,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49187,15332,Outzone,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128178,48190,Over Horizon,NULL,1991-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129425,210538,Override,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128399,12712,P.P. Hammer and His Pneumatic Weapon,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
79332,197,P-38 Lightning Tour of Duty,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54363,198,P-80 Shooting Star Tour of Duty,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19363,48838,Pachinko Daisakusen 1,NULL,1991-08-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102667,48834,Pachio-kun 4,NULL,1991-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10369,112892,Pack Powersports,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74614,213924,Pac-Man,NULL,1991-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153400,214353,Pac-Man,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27238,45716,Paddle Fighter,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36755,50428,Paganitzu Part 1: Romancing the Rose,NULL,1991-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44796,50477,Paganitzu Part 2: The Silver Dagger,NULL,1991-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93711,50475,Paganitzu Part 3: Jewel of the Yucatan,NULL,1991-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116339,48808,Palamedes II: Star Twinkles,NULL,1991-06-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59409,12458,Paperboy 2,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,64.2316,11
171466,48278,Parasol Stars: Rainbow Islands II,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,69.0000,1
139250,42101,Parasol Stars: The Story of Bubble Bobble III,NULL,1991-02-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177543,174933,Parodius,NULL,1991-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65688,42094,Parodius Da!: Shinwa kara Owarai he,NULL,1991-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186801,37655,Peachboy Legend II,NULL,1991-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54662,15336,Pegasus,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22821,95409,Peggle,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105162,119301,Penthouse Electric Jigsaw,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20825,6532,Phalanx,NULL,1991-05-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
97755,221898,Pharaoh Revenger,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19759,98235,Phileas Fogg's Balloon Battles,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42343,131483,Pinball,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55043,217699,Pinball,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115789,116669,Pinocle Games,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195300,14422,Planet's Edge,NULL,1991-01-01 00:00:00.000,1,1,NULL,NULL,NULL,NULL
2385,49052,Play Action Football,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,33.0000,0
184681,1926,Police Quest III: The Kindred,NULL,1991-10-01 00:00:00.000,3,NULL,NULL,NULL,76.1764,8
37133,40255,Pollux,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103845,45251,Pop Breaker,NULL,1991-03-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88859,12593,Popeye 2,NULL,1991-11-22 00:00:00.000,1,NULL,NULL,NULL,68.0000,0
164531,8895,Populous II: Trials of the Olympian Gods,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,79.8938,7
194329,48079,Power Blade,NULL,1991-03-23 00:00:00.000,1,NULL,NULL,NULL,71.3403,6
128440,42043,Power Eleven,NULL,1991-07-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3696,42130,Power Gate,NULL,1991-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4738,43191,Power League IV,NULL,1991-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69177,49088,Power Racer,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61245,38569,Power Spikes,NULL,1991-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16563,45779,Powerball,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118018,15346,Predator 2,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188917,10717,Prehistorik,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,70.2690,18
57698,100085,Princess Maker,NULL,1991-05-21 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
88667,12723,Pro Boxing Simulator,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53338,145881,Pro Tennis Tour 2,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71533,37660,Pro Yakyuu World Stadium '91,NULL,1991-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33439,80986,Profezia,"Profezia is set in the Middle Ages, in a mountain area between the two Italian regions of Abruzzo and Lazio.
The player takes control of a mercenary who has been hired to retrieve a golden crown from the castle of Capistrello, where Duke Attilio intends to use it on an ancient Pagan rite.

There is no unique path to complete the game: the player may follow alternate branches, provided that the actions which follow are coherent with their previous choices.",1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128102,37223,Provocator,NULL,1991-06-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77542,39571,PuLiRuLa,NULL,1991-12-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
97789,19505,Putt & Putter,NULL,1991-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
